1 122.08 84.683 4 1 0 1.8878 2
1 143.61 95.96 4 2 0 0.86145 2
1 59.37 85.034 1 1 1 1.0041 2
1 94.876 128.97 2 3 0 1.4537 2
1 90.921 64.416 3 4 0 1.2283 2
1 96.262 137.63 2 3 0 2.7474 2
1 122.11 98.63 4 4 1 0.93364 2
1 105.36 117.7 2 3 0 1.5163 2
1 64.865 97.452 1 2 0 1.2924 2
1 100.29 72.852 3 1 0 1.6269 2
1 80.145 103.81 1 3 0 1.6284 2
1 131.4 98.805 4 4 1 1.2599 2
1 88.153 75.402 3 2 0 3.1483 2
1 84.963 129.49 2 2 1 0.97322 2
1 73.17 85.193 1 3 0 1.0185 2
1 64.7 97.217 1 4 0 1.2907 2
1 55.968 101.51 1 2 0 4.5092 2
1 74.121 97.48 1 1 1 1.2918 2
1 70.98 97.498 1 1 1 1.5655 2
1 129.28 110.85 4 4 1 1.389 2
1 131.21 122.03 4 4 1 1.0047 2
1 76.145 86.468 1 3 0 6.8134 2
1 107.25 127.76 2 3 0 3.5649 2
1 101.55 85.011 3 4 0 3.0161 2
1 119.77 117.65 2 2 1 1.7872 2
1 89.463 121.33 2 2 1 2.57 2
1 73.671 95.878 1 3 0 2.5711 2
1 81.981 122.2 2 1 0 0.89207 2
1 113.79 95.295 3 4 0 3.5608 2
1 106.52 71.449 3 3 1 2.3636 2
1 130.3 108.11 4 3 0 1.5303 2
1 98.473 67.976 3 1 0 5.8515 2
1 124.5 78.177 4 2 0 3.4056 2
1 77.996 133.37 2 4 0 1.4821 2
1 101.08 80.825 3 3 1 1.2932 2
1 103.9 52.984 3 1 0 1.4851 2
1 132.73 92.579 4 3 0 8.1243 2
1 80.524 83.775 3 1 0 1.2581 2
1 104.87 128.24 2 4 0 1.2133 2
1 78.227 104.33 1 1 1 1.6919 2
1 114.03 71.214 3 3 1 6.0734 2
1 116.82 91.335 3 2 0 3.0522 2
1 94.916 127.7 2 4 0 2.5998 2
1 88.909 58.429 3 3 1 1.4849 2
1 64.013 119.66 1 1 1 4.0609 2
1 137.02 95.216 4 2 0 2.4125 2
1 87.545 133.79 2 4 0 3.0654 2
1 113.07 114.09 2 3 0 1.2899 2
1 94.807 71.083 3 3 1 1.0065 2
1 127.71 94.534 4 2 0 3.1018 2
1 95.845 83.32 3 2 0 2.6995 2
1 139.57 102.71 4 3 0 1.3877 2
1 98.49 82.627 3 3 1 2.2683 2
1 107.72 122.85 2 4 0 1.8039 2
1 74.074 99.646 1 1 1 1.1475 2
1 79.562 79.509 3 2 0 3.6913 2
1 140.93 83.272 4 4 1 3.6926 2
1 91.562 71.13 3 3 1 2.8127 2
1 124.09 118.91 4 4 1 1.3534 2
1 137.8 100.42 4 4 1 1.6282 2
1 70.798 95.527 1 2 0 4.7967 2
1 129.02 91.02 4 2 0 1.7564 2
1 85.609 129.03 2 4 0 4.6353 2
1 101.69 71.413 3 3 1 1.325 2
1 116.98 121.04 4 3 0 1.6293 2
1 82.093 84.705 1 2 0 3.6291 2
1 103.34 114.1 2 3 0 1.3734 2
1 69.854 99.217 1 2 0 0.81182 2
1 105.37 62.352 3 1 0 2.8276 2
1 108.73 146.08 2 4 0 1.0525 2
1 91.665 129.79 2 2 1 1.5328 2
1 125.02 87.037 4 3 0 1.3556 2
1 104.77 137.2 2 4 0 1.4067 2
1 95.906 128.14 2 3 0 3.8674 2
1 69.114 108.52 1 1 1 0.87795 2
1 94.894 72.019 3 3 1 1.7229 2
1 72.589 103.31 1 3 0 2.1731 2
1 115.03 82.638 3 4 0 9.4526 2
1 135.33 107.93 4 3 0 1.2917 2
1 70.559 113.66 1 3 0 2.4133 2
1 110.45 128.43 2 4 0 1.8029 2
1 112.1 90.087 4 2 0 2.9901 2
1 90.49 90.771 1 3 0 0.99559 2
1 68.49 100.38 1 3 0 1.3523 2
1 64.004 91.564 1 1 1 1.4046 2
1 104.24 138.9 2 4 0 2.5091 2
1 81.79 111.54 2 3 0 1.1953 2
1 63.482 91.567 1 1 1 0.97066 2
1 110.02 129.03 2 3 0 4.2851 2
1 71.674 104.66 1 2 0 1.0854 2
1 95.81 77.826 3 3 1 0.76442 2
1 90.34 116.9 1 2 0 0.78087 2
1 127.92 108.38 4 4 1 0.79605 2
1 106.31 69.963 3 4 0 0.61611 2
1 122.82 101.77 4 4 1 0.94177 2
1 97.064 60.284 3 3 1 0.81211 2
1 125.05 99.471 4 4 1 0.73195 2
1 98.53 129.25 2 3 0 0.63596 2
