1 103.9 52.984 3 1 0 1.3964 2 1 2 0
1 97.064 60.284 3 2 0 0.56812 2 1 2 0
1 88.153 75.402 3 3 1 0.38642 2 1 2 0
1 104.24 138.9 2 4 0 1.1152 2 1 2 0
1 70.798 95.527 1 3 0 1.2338 2 1 2 0
1 96.262 137.63 2 2 1 0.73734 2 1 2 0
1 139.57 102.71 4 1 0 0.86638 2 1 2 0
1 107.25 127.76 2 2 1 0.86599 2 1 2 0
1 98.53 129.25 2 2 1 1.0906 2 1 2 0
1 122.82 101.77 4 4 1 1.2016 2 1 2 0
1 80.145 103.81 1 2 0 1.1062 2 1 2 0
1 89.463 121.33 2 2 1 0.8333 2 1 2 0
1 125.05 99.471 4 4 1 0.48218 2 1 2 0
1 68.49 100.38 1 1 1 0.93072 2 1 2 0
1 101.69 71.413 3 4 0 1.2182 2 1 2 0
1 70.559 113.66 1 1 1 1.2017 2 1 2 0
1 112.1 90.087 4 4 1 0.88172 2 1 2 0
1 95.906 128.14 2 2 1 0.8339 2 1 2 0
1 131.21 122.03 4 4 1 1.7133 2 1 2 0
1 71.674 104.66 1 3 0 0.8982 2 1 2 0
1 79.562 79.509 3 3 1 1.4578 2 1 2 0
1 64.7 97.217 1 2 0 0.80065 2 1 2 0
1 69.854 99.217 1 1 1 0.9784 2 1 2 0
1 90.921 64.416 3 2 0 1.6137 2 1 2 0
1 113.07 114.09 2 4 0 0.57693 2 1 2 0
1 98.49 82.627 3 3 1 1.4093 2 1 2 0
1 88.909 58.429 3 2 0 1.0868 2 1 2 0
1 101.08 80.825 3 2 0 1.4894 2 1 2 0
1 125.02 87.037 4 4 1 1.0101 2 1 2 0
1 143.61 95.96 4 4 1 0.62626 2 1 2 0
1 72.589 103.31 1 1 1 0.92979 2 1 2 0
1 129.28 110.85 4 4 1 0.59362 2 1 2 0
1 101.55 85.011 3 2 0 1.026 2 1 2 0
1 94.807 71.083 3 3 1 0.65845 2 1 2 0
1 90.49 90.771 1 3 0 0.64243 2 1 2 0
1 124.09 118.91 4 4 1 1.1054 2 1 2 0
