1 132.73 92.579 4 3 0 2.8964 2 1 2 0
1 109.3 94.724 4 2 0 1.116 2 1 2 0
1 70.559 113.66 1 1 1 0.53756 2 1 2 0
1 106.31 69.963 3 1 0 1.3537 2 1 2 0
1 130.3 108.11 4 2 0 0.40958 2 1 2 0
1 85.609 129.03 2 3 0 0.64964 2 1 2 0
1 64.004 91.564 1 4 0 0.68167 2 1 2 0
1 89.463 121.33 2 2 1 4.3138 2 1 2 0
1 140.93 83.272 4 3 0 0.93779 2 1 2 0
1 115.03 82.638 3 2 0 0.80965 2 1 2 0
1 98.49 82.627 3 1 0 0.92165 2 1 2 0
1 64.013 119.66 1 3 0 0.48959 2 1 2 0
1 64.865 97.452 1 2 0 0.90576 2 1 2 0
1 116.82 91.335 3 3 1 1.1297 2 1 2 0
1 129.02 91.02 4 3 0 0.76157 2 1 2 0
1 127.71 94.534 4 3 0 1.4175 2 1 2 0
1 98.473 67.976 3 3 1 0.87358 2 1 2 0
1 71.674 104.66 1 2 0 1.8337 2 1 2 0
1 77.996 133.37 2 3 0 3.3377 2 1 2 0
1 103.9 52.984 3 2 0 1.7858 2 1 2 0
1 81.981 122.2 2 3 0 0.98566 2 1 2 0
1 94.894 72.019 3 2 0 1.5617 2 1 2 0
1 95.845 83.32 3 2 0 1.7537 2 1 2 0
1 74.121 97.48 1 2 0 0.92134 2 1 2 0
1 70.98 97.498 1 1 1 0.87358 2 1 2 0
1 94.916 127.7 2 2 1 2.2976 2 1 2 0
1 69.854 99.217 1 1 1 0.74558 2 1 2 0
1 100.29 72.852 3 3 1 0.87368 2 1 2 0
1 107.25 127.76 2 4 0 0.72972 2 1 2 0
1 104.24 138.9 2 3 0 0.50548 2 1 2 0
1 79.562 79.509 3 2 0 1.3534 2 1 2 0
1 135.33 107.93 4 3 0 1.5772 2 1 2 0
1 96.262 137.63 2 2 1 0.76161 2 1 2 0
1 110.45 128.43 2 2 1 0.69765 2 1 2 0
1 88.909 58.429 3 1 0 0.68154 2 1 2 0
1 137.8 100.42 4 2 0 0.88973 2 1 2 0
1 76.145 86.468 1 2 0 0.63372 2 1 2 0
1 101.55 85.011 3 3 1 1.6896 2 1 2 0
1 105.36 117.7 2 2 1 0.9056 2 1 2 0
1 95.906 128.14 2 2 1 0.90566 2 1 2 0
1 143.61 95.96 4 4 1 1.4177 2 1 2 0
1 101.08 80.825 3 3 1 2.0257 2 1 2 0
1 78.227 104.33 1 2 0 0.87364 2 1 2 0
1 80.524 83.775 3 2 0 0.74567 2 1 2 0
1 80.145 103.81 1 1 1 0.58564 2 1 2 0
1 105.37 62.352 3 2 0 0.68161 2 1 2 0
1 63.482 91.567 1 3 0 0.40943 2 1 2 0
1 122.82 101.77 4 3 0 1.7217 2 1 2 0
1 87.545 133.79 2 3 0 1.7056 2 1 2 0
1 122.11 98.63 4 3 0 0.90557 2 1 2 0
1 55.968 101.51 1 1 1 0.68174 2 1 2 0
1 114.03 71.214 3 3 1 0.66565 2 1 2 0
1 110.02 129.03 2 2 1 0.74567 2 1 2 0
1 122.08 84.683 4 3 0 0.79352 2 1 2 0
1 98.53 129.25 2 2 1 0.96976 2 1 2 0
1 69.114 108.52 1 1 1 0.85758 2 1 2 0
1 59.37 85.034 1 1 1 0.82567 2 1 2 0
1 101.69 71.413 3 3 1 1.3695 2 1 2 0
1 106.52 71.449 3 2 0 0.92158 2 1 2 0
1 95.81 77.826 3 3 1 0.42552 2 1 2 0
1 113.07 114.09 2 2 1 1.6417 2 1 2 0
1 97.064 60.284 3 3 1 1.4818 2 1 2 0
1 124.5 78.177 4 2 0 0.84161 2 1 2 0
1 137.02 95.216 4 4 1 0.84174 2 1 2 0
1 84.963 129.49 2 2 1 1.4656 2 1 2 0
1 104.77 137.2 2 2 1 1.1137 2 1 2 0
1 108.73 146.08 2 2 1 0.93763 2 1 2 0
1 124.09 118.91 4 2 0 0.58566 2 1 2 0
1 129.28 110.85 4 4 1 1.9137 2 1 2 0
1 139.57 102.71 4 4 1 0.52161 2 1 2 0
1 131.4 98.805 4 4 1 0.6976 2 1 2 0
1 82.093 84.705 1 2 0 1.1617 2 1 2 0
1 81.79 111.54 2 4 0 0.50563 2 1 2 0
1 73.671 95.878 1 1 1 0.28166 2 1 2 0
1 107.72 122.85 2 2 1 1.1777 2 1 2 0
1 94.807 71.083 3 3 1 0.95358 2 1 2 0
1 72.589 103.31 1 1 1 1.1778 2 1 2 0
1 74.074 99.646 1 1 1 0.6497 2 1 2 0
1 113.79 95.295 3 2 0 2.3297 2 1 2 0
1 73.17 85.193 1 4 0 0.3456 2 1 2 0
1 127.92 108.38 4 2 0 0.84175 2 1 2 0
1 90.49 90.771 1 4 0 0.58571 2 1 2 0
1 94.876 128.97 2 2 1 0.93764 2 1 2 0
1 68.49 100.38 1 1 1 0.63361 2 1 2 0
1 116.98 121.04 4 2 0 1.6256 2 1 2 0
1 125.05 99.471 4 4 1 0.56964 2 1 2 0
1 104.87 128.24 2 4 0 0.95377 2 1 2 0
1 90.34 116.9 1 2 0 0.39377 2 1 2 0
1 91.665 129.79 2 1 0 0.42564 2 1 2 0
1 64.7 97.217 1 3 0 0.34554 2 1 2 0
1 103.34 114.1 2 2 1 1.4498 2 1 2 0
1 88.153 75.402 3 3 1 1.0656 2 1 2 0
1 125.02 87.037 4 4 1 2.6497 2 1 2 0
1 131.21 122.03 4 4 1 0.63367 2 1 2 0
1 108.93 81.938 4 3 0 5.6735 2 1 2 0
1 112.1 90.087 4 2 0 1.2096 2 1 2 0
1 70.798 95.527 1 1 1 0.8578 2 1 2 0
1 91.562 71.13 3 3 1 3.3055 2 1 2 0
1 119.77 117.65 2 2 1 3.9457 2 1 2 0
1 90.921 64.416 3 1 0 0.85759 2 1 2 0
2 132.73 92.579 4 2 0 2.8464 2 1 2 0
2 109.3 94.724 4 2 0 0.98097 2 1 2 0
2 70.559 113.66 1 1 1 0.77758 2 1 2 0
2 106.31 69.963 3 2 0 2.0897 2 1 2 0
2 130.3 108.11 4 4 1 0.88971 2 1 2 0
2 85.609 129.03 2 2 1 1.0977 2 1 2 0
2 64.004 91.564 1 1 1 0.64962 2 1 2 0
2 89.463 121.33 2 2 1 3.0178 2 1 2 0
2 140.93 83.272 4 4 1 1.0336 2 1 2 0
2 115.03 82.638 3 2 0 0.84175 2 1 2 0
2 98.49 82.627 3 2 0 1.6735 2 1 2 0
2 64.013 119.66 1 1 1 0.76159 2 1 2 0
2 64.865 97.452 1 2 0 1.3537 2 1 2 0
2 116.82 91.335 3 2 0 0.96957 2 1 2 0
2 129.02 91.02 4 1 0 1.6896 2 1 2 0
2 127.71 94.534 4 4 1 0.52171 2 1 2 0
2 98.473 67.976 3 2 0 1.4337 2 1 2 0
2 71.674 104.66 1 1 1 0.77769 2 1 2 0
2 77.996 133.37 2 2 1 2.5696 2 1 2 0
2 103.9 52.984 3 3 1 1.7536 2 1 2 0
2 81.981 122.2 2 1 0 1.0817 2 1 2 0
2 94.894 72.019 3 2 0 1.5616 2 1 2 0
2 95.845 83.32 3 4 0 0.32965 2 1 2 0
