1 130.46 86.239 1 4 2 1 0 6.2232 6
1 132.97 97.663 4 4 4 1 1 4.9129 6
1 105.39 122.35 1 2 4 1 0 1.2401 6
1 88.727 138.52 1 2 1 1 0 2.2804 6
1 100.66 138.95 1 2 3 1 0 0.32857 6
1 82.728 60.788 4 3 2 1 0 0.39272 6
1 58.433 101.94 4 1 1 1 1 4.9207 6
1 95.636 122.01 1 2 4 1 0 2.8405 6
1 103.04 133.76 3 2 2 1 1 2.5526 6
1 137.08 110.12 3 4 3 1 0 1.6568 6
1 125.42 88.357 1 4 4 1 1 1.2407 6
1 92.034 75.207 3 3 3 1 1 2.3927 6
1 74.406 94.873 3 1 1 1 1 1.0963 6
1 150.2 102.4 4 4 2 1 0 1.2408 6
1 124.62 98.248 1 4 2 1 0 1.8806 6
1 56.719 111.46 3 1 1 1 1 1.2728 6
1 113.19 81.538 2 4 4 1 1 3.6247 6
1 130.11 92.592 1 4 2 1 0 2.7127 6
1 126.81 79.395 4 4 4 1 1 2.5203 6
1 111.32 66.94 4 3 2 1 0 1.9927 6
1 109.19 138.07 1 2 4 1 0 1.7525 6
1 107.66 76.983 1 3 3 1 1 2.7127 6
1 131.82 93.131 3 4 4 1 1 1.6887 6
1 85.51 78.382 2 3 1 1 0 1.3367 6
1 91.842 58.59 1 3 2 1 0 0.84061 6
1 103.29 76.818 2 3 3 1 1 1.1287 6
1 80.514 110.94 2 1 1 1 1 1.4005 6
1 100.26 126.58 3 2 2 1 1 5.4966 6
1 73.271 112.19 1 1 1 1 1 1.3521 6
1 94.439 74.619 4 3 4 1 0 5.9767 6
1 67.055 109.5 2 1 1 1 1 1.3367 6
1 135.48 103.1 4 4 2 1 0 3.7187 6
1 71.147 98.665 2 1 1 1 1 1.0089 6
1 100.19 132.46 4 2 4 1 0 1.3207 6
1 49.067 104.17 2 1 1 1 1 1.1287 6
1 84.668 102.75 1 1 3 1 0 3.5607 6
1 111.42 105.79 4 4 2 1 0 1.6727 6
1 78.451 105.19 3 1 1 1 1 1.6247 6
1 110.47 86.667 4 3 4 1 0 2.2327 6
1 96.006 70.31 2 3 4 1 0 1.9928 6
1 100.23 73.765 2 3 2 1 0 2.7765 6
1 94.17 78.633 4 3 4 1 0 10.569 6
1 138.91 109.03 1 4 3 1 0 5.2566 6
1 96.095 76.707 2 3 2 1 0 3.4167 6
1 95.503 80.539 3 3 3 1 1 2.0886 6
1 136.37 93.27 2 4 4 1 1 3.5128 6
1 65.483 111.99 2 1 1 1 1 0.93665 6
1 96.222 119.36 1 2 3 1 0 4.0247 6
1 64.441 99.62 1 1 1 1 1 1.0731 6
1 97.504 109.72 2 2 4 1 0 2.0883 6
1 95.081 129.76 3 2 4 1 0 7.5926 6
1 97.803 130.48 4 2 2 1 1 2.3659 6
1 108.59 150 1 2 4 1 0 5.3527 6
1 75.224 88.377 4 1 1 1 1 1.6407 6
1 102.03 55.27 1 3 2 1 0 5.8167 6
1 105.84 59.327 4 3 4 1 0 4.0567 6
1 135.9 87.263 4 4 3 1 0 2.1847 6
1 132.47 91.274 1 4 3 1 0 6.7154 6
1 138.16 109.2 4 4 4 1 1 2.7607 6
1 138.1 78.635 1 4 4 1 1 2.3767 6
1 135.92 94.174 2 4 4 1 1 1.6407 6
1 143.47 104.91 4 4 4 1 1 1.2408 6
1 99.874 116.05 4 2 1 1 0 1.2686 6
1 97.37 74.791 2 3 2 1 0 1.7848 6
1 81.331 81.853 1 1 1 1 1 0.85961 6
1 77.043 103.02 4 1 1 1 1 0.63273 6
1 84.233 137.95 2 2 1 1 0 0.65314 6
1 105.29 110.19 1 2 3 1 0 2.3128 6
1 68.92 110.38 2 1 1 1 1 1.3528 6
1 123.59 90.996 2 3 4 1 0 4.8723 6
1 87.493 102.65 2 1 2 1 0 2.0406 6
1 88.46 132.35 2 2 3 1 0 20.633 6
1 124.8 92.44 2 4 4 1 1 4.1846 6
1 101.93 124.92 3 2 2 1 1 2.2096 6
1 111.85 115.57 3 2 3 1 0 5.6247 6
1 137.35 113.99 4 4 4 1 1 2.6836 6
1 79.921 80.143 2 1 1 1 1 1.2588 6
1 114.2 77.146 3 3 3 1 1 7.0958 6
1 105.35 62.113 4 3 3 1 1 1.5684 6
1 103.49 123.83 4 2 2 1 1 1.8807 6
1 129.64 91.975 2 4 4 1 1 1.2828 6
1 118.36 111.64 1 4 4 1 1 5.1036 6
1 99.777 123.8 2 2 2 1 1 1.7366 6
1 103.8 134.02 1 2 2 1 1 1.6491 6
1 70.057 97.824 2 1 1 1 1 1.881 6
1 101.3 118.25 1 2 2 1 1 3.9766 6
1 78.076 96.265 1 1 1 1 1 1.5769 6
1 79.388 101.95 3 1 1 1 1 3.4788 6
1 100.45 75.41 4 3 3 1 1 1.7047 6
1 78.156 106.16 2 1 1 1 1 1.6245 6
1 67.719 92.352 3 1 1 1 1 1.1259 6
1 96.639 63.931 3 3 3 1 1 1.7048 6
1 114.29 103.67 1 4 2 1 0 4.5688 6
