1 118.36 111.64 2 4 1 1 0 9.1305 6
1 82.728 60.788 2 3 3 1 1 26.225 6
1 71.147 98.665 3 1 3 1 0 3.3208 6
1 135.9 87.263 4 4 1 1 0 5.0647 6
1 137.08 110.12 1 4 4 1 1 3.5448 6
1 111.42 105.79 2 4 2 1 0 8.3767 6
1 100.23 73.765 3 3 3 1 1 0.96883 6
1 84.668 102.75 1 1 4 1 0 4.6488 6
1 96.222 119.36 2 2 2 1 1 3.3847 6
1 99.777 123.8 3 2 3 1 0 3.0488 6
1 81.331 81.853 1 1 1 1 1 3.8965 6
1 108.36 74.954 4 3 3 1 1 3.9607 6
1 100.45 75.41 2 3 4 1 0 6.1529 6
1 100.28 82.642 1 3 1 1 0 7.1927 6
1 108.59 150 4 2 2 1 1 1.2566 6
1 100.66 138.95 3 2 1 1 0 4.0247 6
1 109.19 138.07 2 2 2 1 1 0.61607 6
1 79.388 101.95 4 1 3 1 0 2.7957 6
1 96.006 70.31 1 3 4 1 0 5.5578 6
1 67.377 101.21 4 1 2 1 0 2.8727 6
1 88.727 138.52 2 2 3 1 0 1.1128 6
1 102.03 55.27 4 3 2 1 0 4.2648 6
1 136.37 93.27 4 4 1 1 0 2.8568 6
1 101.3 118.25 2 2 4 1 0 6.1687 6
1 94.439 74.619 1 3 3 1 1 1.3687 6
1 132.97 97.663 4 4 4 1 1 8.6488 6
1 95.081 129.76 1 2 1 1 0 3.2568 6
1 150.2 102.4 4 4 2 1 0 0.76082 6
1 91.842 58.59 4 3 3 1 1 1.7528 6
1 107.66 76.983 3 3 1 1 0 5.3207 6
1 111.85 115.57 1 2 4 1 0 0.66479 6
1 113.19 81.538 2 4 2 1 0 0.37671 6
1 58.433 101.94 1 1 3 1 0 1.3367 6
1 92.034 75.207 4 3 4 1 0 10.937 6
1 78.156 106.16 4 1 3 1 0 1.6469 6
1 135.48 103.1 1 4 1 1 0 5.4808 6
1 130.11 92.592 1 4 2 1 0 1.7995 6
1 87.493 102.65 3 1 3 1 0 1.4646 6
1 103.29 76.818 2 3 3 1 1 2.3767 6
1 110.47 86.667 3 3 4 1 0 3.2089 6
1 97.37 74.791 2 3 4 1 0 0.4439 6
1 65.483 111.99 3 1 3 1 0 1.4967 6
1 77.043 103.02 2 1 3 1 0 2.0728 6
1 94.17 78.633 3 3 2 1 0 21.949 6
1 70.057 97.824 3 1 3 1 0 3.2566 6
1 124.8 92.44 4 4 1 1 0 2.0569 6
1 83.097 99.69 3 1 3 1 0 1.6114 6
1 99.874 116.05 4 2 4 1 0 1.8501 6
1 79.921 80.143 1 1 1 1 1 3.833 6
1 78.451 105.19 1 1 3 1 0 9.8327 6
1 108.16 121.17 2 2 2 1 1 4.2008 6
1 103.49 123.83 2 2 2 1 1 2.6969 6
1 64.441 99.62 2 1 3 1 0 4.2647 6
1 88.46 132.35 3 2 1 1 0 3.4518 6
1 100.19 132.46 2 2 4 1 0 1.7367 6
1 67.055 109.5 2 1 3 1 0 2.1047 6
1 135.92 94.174 2 4 1 1 0 2.7287 6
1 80.514 110.94 2 1 4 1 0 2.0408 6
1 111.32 66.94 4 3 2 1 0 9.4008 6
1 124.62 98.248 3 4 4 1 1 1.6408 6
1 49.067 104.17 2 1 3 1 0 2.1528 6
1 114.29 103.67 1 4 1 1 0 2.7608 6
1 103.04 133.76 2 2 1 1 0 1.3888 6
1 114.2 77.146 3 3 2 1 0 1.9131 6
1 95.636 122.01 2 2 4 1 0 3.2691 6
1 137.35 113.99 1 4 1 1 0 3.2456 6
1 143.47 104.91 3 4 4 1 1 7.2456 6
1 67.719 92.352 1 1 1 1 1 2.3447 6
1 138.1 78.635 2 4 2 1 0 3.2092 6
1 105.84 59.327 2 3 2 1 0 4.1999 6
1 125.42 88.357 1 4 3 1 0 8.2009 6
1 138.91 109.03 1 4 2 1 0 7.1768 6
1 130.46 86.239 4 4 4 1 1 1.6439 6
1 123.59 90.996 3 3 4 1 0 1.7528 6
1 97.803 130.48 1 2 2 1 1 5.3206 6
1 100.26 126.58 1 2 1 1 0 4.1361 6
1 79.896 81.103 4 3 3 1 1 3.5767 6
1 68.92 110.38 1 1 1 1 1 2.2175 6
1 74.406 94.873 4 1 1 1 1 2.5927 6
1 95.503 80.539 3 3 2 1 0 2.2169 6
1 85.51 78.382 3 3 1 1 0 1.5606 6
1 78.076 96.265 1 1 3 1 0 1.4647 6
1 96.639 63.931 1 3 2 1 0 8.2808 6
1 105.29 110.19 4 2 4 1 0 1.9448 6
1 131.82 93.131 2 4 2 1 0 8.7287 6
1 96.095 76.707 3 3 3 1 1 2.984 6
1 138.16 109.2 4 4 4 1 1 1.8007 6
1 129.64 91.975 3 4 2 1 0 9.2087 6
1 73.271 112.19 4 1 1 1 1 2.0087 6
1 84.233 137.95 2 2 2 1 1 3.0648 6
1 101.93 124.92 2 2 2 1 1 1.6888 6
1 56.719 111.46 4 1 3 1 0 3.6887 6
1 132.47 91.274 1 4 4 1 1 4.3608 6
1 97.504 109.72 4 2 3 1 0 2.4606 6
1 105.39 122.35 4 2 1 1 0 2.4733 6
