1 99.874 116.05 1 4 2 1 0 2.4298
1 103.29 76.818 1 3 3 2 0 0.95659
1 100.26 126.58 1 1 2 3 0 2.6606
1 135.9 87.263 1 4 4 4 1 0.38971
1 73.271 112.19 1 2 1 2 0 2.3105
1 100.19 132.46 1 3 2 3 0 0.6624
1 65.483 111.99 1 3 1 4 0 0.35861
1 92.034 75.207 1 1 3 1 0 0.34242
1 124.8 92.44 1 4 4 4 1 1.1106
1 136.37 93.27 1 4 4 4 1 1.1587
1 131.82 93.131 1 3 4 4 1 1.3022
1 130.46 86.239 1 2 4 4 1 0.70984
1 77.043 103.02 1 4 1 2 0 1.3503
1 135.92 94.174 1 1 4 4 1 0.67821
1 83.097 99.69 1 1 1 3 0 1.3823
1 138.1 78.635 1 3 4 4 1 0.64671
1 94.439 74.619 1 3 3 1 0 0.75847
1 97.803 130.48 1 3 2 2 1 0.70986
1 105.29 110.19 1 4 2 2 1 1.2704
1 88.727 138.52 1 1 2 2 1 0.74217
1 95.087 138.82 1 4 2 2 1 0.61411
1 111.85 115.57 1 4 2 4 0 0.69456
1 105.35 62.113 1 1 3 2 0 1.2862
1 96.639 63.931 1 2 3 1 0 0.78954
1 107.66 76.983 1 3 3 3 1 0.90217
1 125.42 88.357 1 1 4 4 1 0.77392
1 91.842 58.59 1 1 3 2 0 0.9178
1 132.47 91.274 1 2 4 4 1 0.7259
1 79.896 81.103 1 4 3 3 1 1.1893
1 129.64 91.975 1 2 4 4 1 0.61404
1 96.006 70.31 1 3 3 2 0 1.9898
1 95.081 129.76 1 3 2 3 0 0.74149
1 126.81 79.395 1 3 4 4 1 0.53371
1 114.2 77.146 1 4 3 2 0 0.62923
1 102.03 55.27 1 1 3 2 0 1.381
1 81.331 81.853 1 3 1 3 0 0.99713
1 58.433 101.94 1 3 1 1 1 1.3017
1 103.49 123.83 1 4 2 2 1 1.4136
1 135.48 103.1 1 3 4 4 1 0.66158
1 82.728 60.788 1 3 3 3 1 1.7016
1 85.51 78.382 1 3 3 3 1 1.1893
1 84.668 102.75 1 2 1 3 0 1.0289
1 49.067 104.17 1 2 1 1 1 0.8532
1 94.17 78.633 1 3 3 2 0 0.77268
1 68.92 110.38 1 3 1 3 0 0.40506
1 96.222 119.36 1 2 2 2 1 0.93303
1 100.66 138.95 1 2 2 2 1 0.85337
1 103.04 133.76 1 1 2 2 1 0.70929
1 96.095 76.707 1 4 3 3 1 1.189
1 56.719 111.46 1 2 1 1 1 0.82152
1 108.36 74.954 1 3 3 3 1 4.997
1 101.93 124.92 1 4 2 2 1 0.78908
1 78.451 105.19 1 2 1 3 0 1.9248
1 88.46 132.35 1 2 2 2 1 0.35699
1 64.441 99.62 1 1 1 1 1 0.70897
1 100.23 73.765 1 3 3 3 1 2.7891
1 130.11 92.592 1 2 4 4 1 0.58109
1 100.45 75.41 1 3 3 3 1 1.2523
1 138.16 109.2 1 4 4 4 1 0.72436
1 132.97 97.663 1 1 4 4 1 0.6603
1 78.156 106.16 1 1 1 2 0 1.4923
