1 78.156 106.16 1 2 1 1 1 25.312
1 83.097 99.69 1 3 1 1 1 2.0971
1 73.271 112.19 1 3 1 1 1 1.2865
1 132.97 97.663 1 2 4 1 0 2.0542
1 100.26 126.58 1 4 2 1 0 7.1582
1 56.719 111.46 1 2 1 1 1 0.85402
1 123.59 90.996 1 2 3 2 0 1.2705
1 137.08 110.12 1 3 4 3 0 3.2223
1 125.42 88.357 1 2 4 1 0 2.8062
1 88.727 138.52 1 2 2 3 0 0.35137
1 97.37 74.791 1 3 3 2 0 0.29368
1 126.81 79.395 1 4 4 3 0 5.7816
1 131.82 93.131 1 3 4 1 0 0.59751
1 78.076 96.265 1 4 1 1 1 0.72613
1 95.636 122.01 1 3 2 2 1 2.1824
1 111.42 105.79 1 4 4 3 0 0.91806
1 100.19 132.46 1 2 2 4 0 6.5185
1 94.439 74.619 1 2 3 1 0 3.2542
1 100.45 75.41 1 2 3 2 0 0.87012
1 87.493 102.65 1 1 1 4 0 0.38989
1 109.19 138.07 1 3 2 1 0 1.526
1 96.639 63.931 1 3 3 1 0 0.83785
1 111.32 66.94 1 3 3 2 0 0.51774
1 82.728 60.788 1 1 3 1 0 0.69407
1 92.034 75.207 1 3 3 4 0 0.59808
1 74.406 94.873 1 3 1 1 1 1.3659
1 100.28 82.642 1 4 3 3 1 3.2857
1 136.37 93.27 1 2 4 4 1 1.6699
1 124.8 92.44 1 4 4 4 1 2.0541
1 95.503 80.539 1 1 3 3 1 3.3266
1 113.19 81.538 1 4 4 2 0 0.91781
1 138.91 109.03 1 1 4 4 1 0.96537
1 97.803 130.48 1 3 2 3 0 2.2295
1 138.1 78.635 1 4 4 4 1 0.50135
1 103.04 133.76 1 1 2 2 1 1.7817
1 75.224 88.377 1 1 1 1 1 0.69372
1 84.233 137.95 1 4 2 1 0 1.4451
1 103.49 123.83 1 2 2 2 1 2.0214
1 95.087 138.82 1 1 2 2 1 1.0772
1 105.35 62.113 1 3 3 1 0 0.90117
1 114.29 103.67 1 3 4 2 0 1.0294
1 71.147 98.665 1 1 1 1 1 0.64551
1 135.9 87.263 1 2 4 4 1 0.88553
1 107.66 76.983 1 1 3 2 0 1.2216
1 135.48 103.1 1 1 4 4 1 0.62911
1 100.23 73.765 1 2 3 2 0 2.1814
1 102.03 55.27 1 2 3 3 1 0.69312
1 79.921 80.143 1 3 1 3 0 0.54916
1 143.47 104.91 1 1 4 4 1 0.5334
1 64.441 99.62 1 2 1 1 1 0.59678
1 101.93 124.92 1 2 2 4 0 0.66575
1 94.17 78.633 1 1 3 3 1 0.59719
1 101.3 118.25 1 1 2 2 1 2.1012
1 81.331 81.853 1 1 1 1 1 0.69302
1 138.16 109.2 1 2 4 4 1 0.70843
1 96.006 70.31 1 3 3 2 0 1.3011
1 67.719 92.352 1 2 1 1 1 0.6611
1 130.11 92.592 1 1 4 4 1 0.58076
1 67.055 109.5 1 3 1 1 1 1.2049
1 91.842 58.59 1 1 3 3 1 0.48482
1 150.2 102.4 1 1 4 4 1 0.72472
1 103.8 134.02 1 2 2 2 1 2.0523
1 96.222 119.36 1 3 2 2 1 1.5565
1 49.067 104.17 1 3 1 1 1 0.5645
1 78.451 105.19 1 2 1 2 0 1.5087
1 77.043 103.02 1 4 1 3 0 0.868
1 108.16 121.17 1 2 2 4 0 0.45246
1 129.64 91.975 1 2 4 4 1 0.64453
1 103.29 76.818 1 1 3 3 1 0.91629
1 105.39 122.35 1 1 2 2 1 0.54848
1 118.36 111.64 1 4 4 2 0 1.5886
1 99.777 123.8 1 2 2 3 0 1.1085
1 70.057 97.824 1 3 1 1 1 0.58035
1 80.514 110.94 1 3 1 1 1 2.3723
1 79.388 101.95 1 3 1 1 1 0.82042
1 58.433 101.94 1 2 1 1 1 0.62835
1 97.504 109.72 1 1 2 2 1 1.3162
1 79.896 81.103 1 4 3 3 1 1.3802
1 108.36 74.954 1 4 3 3 1 1.1722
1 84.668 102.75 1 3 1 3 0 1.0283
1 114.2 77.146 1 4 3 3 1 0.97379
1 132.47 91.274 1 1 4 4 1 0.50049
1 96.095 76.707 1 1 3 3 1 1.0279
1 137.35 113.99 1 3 4 4 1 0.74013
1 111.85 115.57 1 2 2 2 1 1.22
1 135.92 94.174 1 2 4 4 1 0.81998
1 67.377 101.21 1 3 1 1 1 0.54749
1 99.874 116.05 1 2 2 2 1 2.2279
1 105.84 59.327 1 1 3 3 1 0.89958
1 105.29 110.19 1 2 2 2 1 1.203
1 85.51 78.382 1 3 3 1 0 0.62772
1 110.47 86.667 1 2 3 2 0 1.8118
1 130.46 86.239 1 3 4 4 1 1.1719
1 65.483 111.99 1 4 1 1 1 0.61128
1 124.62 98.248 1 2 4 4 1 1.6998
1 108.59 150 1 2 2 3 0 1.2992
1 100.66 138.95 1 3 2 2 1 2.0196
1 95.081 129.76 1 2 2 2 1 1.7798
1 68.92 110.38 1 4 1 1 1 0.69134
1 88.46 132.35 1 4 2 2 1 1.123
2 124.87 94.913 1 1 4 4 1 3.28
2 96.491 75.548 1 1 3 3 1 1.9394
2 69.448 106.47 1 4 1 1 1 0.59557
2 83.847 132.18 1 2 2 2 1 1.5231
2 114.07 154.31 1 1 2 4 0 3.8591
2 70.723 116.53 1 3 1 1 1 0.64326
2 72.136 96.496 1 1 1 1 1 0.89923
2 92.918 131.84 1 2 2 2 1 2.5634
2 102.16 55.752 1 4 3 3 1 0.85129
2 109.99 128.71 1 3 2 2 1 1.5876
2 123.77 91.191 1 3 4 3 0 1.1075
2 95.619 81.297 1 2 3 3 1 1.8433
2 62.399 88.289 1 1 1 1 1 0.67555
2 109.85 73.783 1 2 3 3 1 1.0271
2 135.82 105.16 1 3 4 4 1 0.72268
2 101.16 128.38 1 2 2 2 1 2.1632
2 136.8 115.45 1 2 4 4 1 0.65576
2 92.056 65.207 1 2 3 3 1 0.99487
2 126.18 107.62 1 1 4 4 1 1.9232
2 100.29 72.427 1 4 3 2 0 1.3943
2 114.53 61.526 1 1 3 3 1 0.81881
2 85.657 87.331 1 4 1 1 1 3.1542
2 91.087 110.36 1 2 2 1 0 1.7945
2 121.92 85.312 1 2 4 2 0 2.6749
2 116.97 92.084 1 1 4 2 0 1.683
2 140.56 95.906 1 1 4 4 1 0.65876
2 109.08 102.43 1 4 4 3 0 1.5866
2 73.556 72.203 1 4 3 1 0 0.83455
2 77.928 100.5 1 3 1 1 1 0.69055
2 61.124 86.306 1 1 1 1 1 0.64266
2 74.453 101.68 1 2 1 1 1 0.4987
2 82.976 154.25 1 3 2 2 1 2.9142
2 104.55 75.985 1 2 3 3 1 1.0425
2 76.242 107.64 1 1 1 2 0 2.0184
2 71.102 89.31 1 3 1 1 1 0.80235
2 106.96 129.73 1 1 2 2 1 1.6022
2 102.34 113.04 1 4 2 3 0 1.4102
2 96.141 112.8 1 2 2 2 1 0.88218
2 134.45 99.393 1 4 4 4 1 0.41855
2 90.76 118.01 1 2 2 2 1 0.80264
2 80.363 107.58 1 3 1 1 1 1.0262
2 84.364 77.564 1 4 3 1 0 0.53019
2 73.749 110.44 1 2 1 1 1 0.6836
2 127.81 85.974 1 3 4 4 1 1.4423
2 86.386 114.75 1 1 1 2 0 1.986
2 104.2 141.27 1 3 2 3 0 1.3781
2 131.6 100.05 1 4 4 3 0 0.97804
2 112.41 118.76 1 3 4 4 1 1.57
2 127.04 102.53 1 4 4 2 0 0.32105
2 84.647 111.43 1 1 1 2 0 3.4739
2 86.84 95.028 1 3 3 3 1 1.0898
2 75.227 96.213 1 2 1 1 1 0.76948
2 101.9 83.963 1 3 3 2 0 0.84977
2 100.99 121.59 1 3 2 3 0 0.72149
2 102.96 73.328 1 2 3 3 1 1.7298
2 104.9 118.62 1 1 2 2 1 1.0258
2 79.308 92.667 1 4 1 1 1 1.0095
2 112.83 144.21 1 3 2 2 1 5.3298
2 82.452 94.309 1 4 1 3 0 1.9533
2 105.56 113.27 1 2 2 3 0 2.6736
2 128.1 100.78 1 1 4 4 1 1.0087
2 80.038 101.41 1 4 1 1 1 0.75369
2 126.49 92.918 1 1 4 3 0 0.56147
2 125.36 108.83 1 2 4 3 0 0.6897
2 99.136 69.971 1 2 3 3 1 0.99366
2 78.088 134.84 1 1 2 2 1 1.01
2 70.846 89.233 1 2 1 1 1 1.0733
2 64.365 104.84 1 2 1 1 1 1.4093
2 120.24 105.37 1 2 4 4 1 1.5199
2 121.31 98.879 1 3 4 4 1 0.67327
2 105.24 69.674 1 3 3 3 1 1.1368
2 98.245 120.49 1 3 2 2 1 1.4089
2 87.314 64.028 1 1 3 3 1 1.169
2 86.087 61.63 1 1 3 3 1 1.0409
2 96.851 93.522 1 3 1 3 0 0.96079
2 111.79 125.11 1 1 2 2 1 1.1206
2 107.65 124.98 1 4 2 2 1 0.86467
2 98.409 50.535 1 1 3 3 1 0.9769
2 73.932 114.88 1 2 1 1 1 0.7689
2 89.249 78.622 1 4 3 3 1 1.409
2 104.56 56.695 1 1 3 3 1 0.80136
2 136.2 109.88 1 1 4 4 1 0.70482
2 137.4 90.895 1 4 4 4 1 0.52903
2 135.16 91.08 1 4 4 4 1 0.78461
2 79.195 108.9 1 3 1 1 1 0.96094
2 101.11 71.326 1 3 3 3 1 1.2648
2 133.57 96.385 1 4 4 4 1 1.0247
2 77.572 109.99 1 4 1 1 1 0.78445
2 81.98 108.69 1 2 1 1 1 0.7202
2 105.35 58.085 1 3 3 3 1 0.91287
2 111.52 115.14 1 4 2 2 1 1.4884
2 101.83 65.421 1 3 3 3 1 1.1847
2 103.79 74.408 1 4 3 3 1 0.7367
2 88.839 138.9 1 4 2 2 1 0.80093
2 147.27 83.137 1 1 4 4 1 0.46456
2 132.99 87.506 1 2 4 2 0 2.2728
2 88.576 154.71 1 4 2 2 1 1.6008
2 97.194 128.59 1 2 2 2 1 3.3112
2 113.1 110.7 1 3 2 3 0 1.2655
2 106.46 68.872 1 4 3 3 1 1.0016
3 58.328 73.353 1 4 1 1 1 4.4
3 57.396 106.88 1 3 1 1 1 2.0797
3 93.416 96.683 1 3 1 3 0 2.56
3 97.429 121.92 1 1 2 2 1 2.1281
3 77.33 102.76 1 4 1 3 0 1.9201
3 59.669 94.748 1 4 1 1 1 0.54397
