1 108.16 121.17 1 4 2 1 0 1.6479
1 108.59 150 1 1 2 1 0 1.4603
1 94.17 78.633 1 4 3 1 0 1.0495
1 101.3 118.25 1 3 2 1 0 1.1464
1 109.19 138.07 1 4 2 2 1 0.48979
1 94.439 74.619 1 1 3 1 0 0.93783
1 135.92 94.174 1 3 4 2 0 0.60219
1 103.04 133.76 1 1 2 4 0 0.87371
1 75.224 88.377 1 2 1 3 0 0.90618
1 84.233 137.95 1 3 2 1 0 0.58554
1 79.921 80.143 1 1 1 2 0 0.29801
1 105.39 122.35 1 3 2 4 0 0.56906
1 125.42 88.357 1 4 4 3 0 1.1619
1 110.47 86.667 1 3 3 2 0 0.61737
1 100.66 138.95 1 1 2 1 0 0.55409
1 95.081 129.76 1 3 2 2 1 0.7939
1 137.08 110.12 1 2 4 4 1 0.63313
1 99.874 116.05 1 4 2 1 0 2.5381
1 78.076 96.265 1 1 1 1 1 1.5938
1 79.388 101.95 1 4 1 1 1 0.66544
1 68.92 110.38 1 3 1 1 1 0.8257
1 138.16 109.2 1 2 4 4 1 0.82554
1 111.42 105.79 1 3 4 2 0 1.1456
1 65.483 111.99 1 2 1 1 1 0.61839
1 97.504 109.72 1 2 2 4 0 0.60226
1 135.48 103.1 1 1 4 4 1 0.72996
1 67.377 101.21 1 2 1 1 1 0.71363
1 96.639 63.931 1 3 3 2 0 0.74624
1 58.433 101.94 1 1 1 1 1 0.63396
1 105.84 59.327 1 1 3 2 0 0.74638
1 73.271 112.19 1 1 1 1 1 0.74559
1 95.636 122.01 1 3 2 3 0 0.56965
1 74.406 94.873 1 4 1 1 1 0.74621
1 97.803 130.48 1 1 2 2 1 0.87376
1 137.35 113.99 1 2 4 4 1 1.1938
1 96.095 76.707 1 2 3 3 1 0.60216
1 114.2 77.146 1 1 3 2 0 2.3444
1 67.055 109.5 1 4 1 1 1 0.58624
1 108.36 74.954 1 2 3 2 0 0.86078
1 103.8 134.02 1 4 2 2 1 0.8417
1 100.45 75.41 1 4 3 2 0 0.91562
1 101.93 124.92 1 2 2 3 0 0.58597
1 100.23 73.765 1 3 3 2 0 1.3052
1 100.28 82.642 1 3 3 2 0 1.0974
1 129.64 91.975 1 2 4 4 1 0.58609
1 92.034 75.207 1 1 3 2 0 0.90577
1 124.8 92.44 1 1 4 2 0 1.0817
1 97.37 74.791 1 1 3 2 0 1.178
1 130.11 92.592 1 3 4 4 1 0.92218
1 78.156 106.16 1 1 1 1 1 0.79348
1 143.47 104.91 1 3 4 4 1 0.79385
1 100.26 126.58 1 3 2 3 0 0.77759
1 123.59 90.996 1 4 3 3 1 0.65016
